start time;end time;elapsed utime;
210402236;210402506;270;
210403330;210403600;270;
210404422;210404692;270;
210405515;210405785;270;
210406607;210406877;270;
210407699;210407969;270;
210408790;210409060;270;
210409883;210410153;270;
210410976;210411263;287;
210412069;210412350;281;
210413160;210413441;281;
210414258;210414518;260;
210415352;210415612;260;
210416448;210416745;297;
210417547;210417836;289;
210418645;210418934;289;
210419740;210420040;300;
210420838;210421138;300;
210421935;210422252;317;
210423031;210423348;317;
210424127;210424452;325;
210425245;210425534;289;
210426345;210426633;288;
210427443;210427703;260;
210428538;210428798;260;
210429631;210429891;260;
210430723;210430994;271;
210431814;210432084;270;
210432905;210433175;270;
210433998;210434283;285;
210435090;210435382;292;
210436182;210436467;285;
210437276;210437547;271;
210438368;210438638;270;
210439461;210439731;270;
210440553;210440823;270;
210441646;210441916;270;
210442738;210443009;271;
210443830;210444100;270;
210444923;210445193;270;
210446019;210446293;274;
210447112;210447389;277;
210448205;210448517;312;
210449305;210449594;289;
210450403;210450692;289;
210451500;210451789;289;
210452598;210452887;289;
210453696;210453985;289;
210454793;210455093;300;
210455890;210456190;300;
210456986;210457297;311;
210458081;210458367;286;
210459174;210459458;284;
210460269;210460529;260;
210461362;210461632;270;
210462454;210462724;270;
210463547;210463817;270;
210464639;210464910;271;
210465731;210466001;270;
210466828;210467089;261;
210467921;210468191;270;
210469013;210469286;273;
210470105;210470386;281;
210471196;210471477;281;
210472289;210472559;270;
210473382;210473652;270;
210474474;210474744;270;
210475566;210475836;270;
210476659;210476929;270;
210477756;210478026;270;
210478850;210479110;260;
210479945;210480340;395;
210481042;210481356;314;
210482140;210482452;312;
210483239;210483539;300;
210484336;210484625;289;
210485432;210485721;289;
210486528;210486817;289;
210487625;210487914;289;
210488723;210489012;289;
210489820;210490109;289;
210490918;210491224;306;
210492014;210492331;317;
210493110;210493427;317;
210494223;210494523;300;
210495322;210495611;289;
210496419;210496708;289;
210497517;210497806;289;
210498620;210498909;289;
210499719;210500008;289;
210500817;210501084;267;
210501910;210502170;260;
210503001;210503279;278;
210504092;210504373;281;
210505184;210505459;275;
210506278;210506538;260;
210507372;210507632;260;
210508464;210508724;260;
210509556;210509816;260;
210510649;210510909;260;
210511741;210512001;260;
210512834;210513094;260;
210513927;210514187;260;
210515020;210515298;278;
210516112;210516393;281;
210517204;210517499;295;
210518298;210518568;270;
210519396;210519656;260;
210520490;210520750;260;
210521585;210521883;298;
210522684;210522973;289;
210523780;210524069;289;
210524878;210525178;300;
210525975;210526292;317;
210527071;210527388;317;
210528168;210528484;316;
210529267;210529567;300;
210530370;210530670;300;
210531469;210531758;289;
210532565;210532826;261;
210533658;210533918;260;
210534750;210535010;260;
210535842;210536102;260;
210536935;210537195;260;
210538027;210538301;274;
210539119;210539399;280;
210540222;210540492;270;
210541320;210541590;270;
210542414;210542674;260;
210543507;210543767;260;
210544599;210544860;261;
210545691;210545951;260;
210546784;210547044;260;
210547876;210548136;260;
210548969;210549245;276;
210550061;210550341;280;
210551153;210551436;283;
210552247;210552507;260;
210553340;210553635;295;
210554439;210554728;289;
210555605;210555894;289;
210556702;210556991;289;
210557798;210558087;289;
210558895;210559184;289;
210559992;210560302;310;
210561088;210561405;317;
210562190;210562564;374;
210563289;210563578;289;
210564381;210564641;260;
210565475;210565745;270;
210566567;210566837;270;
210567660;210567930;270;
210568752;210569022;270;
210569845;210570115;270;
210570938;210571229;291;
210572031;210572323;292;
210573123;210573409;286;
210574229;210574489;260;
210575322;210575592;270;
210576415;210576685;270;
210577507;210577778;271;
210578599;210578869;270;
210579691;210579961;270;
210580784;210581054;270;
210581877;210582147;270;
210582974;210583277;303;
210584067;210584347;280;
210585159;210585471;312;
210586257;210586546;289;
210587353;210587642;289;
210588449;210588749;300;
210589546;210589846;300;
210590644;210590944;300;
210591741;210592041;300;
210592838;210593138;300;
210593935;210594237;302;
210595030;210595314;284;
210596122;210596401;279;
210597225;210597485;260;
210598318;210598588;270;
210599411;210599681;270;
210600503;210600773;270;
210601596;210601866;270;
210602689;210602949;260;
210603786;210604046;260;
210604880;210605150;270;
210605973;210606258;285;
210607064;210607350;286;
210608156;210608441;285;
210609249;210609519;270;
210610342;210610612;270;
210611433;210611703;270;
210612524;210612794;270;
210613616;210613886;270;
210614710;210614970;260;
210615803;210616099;296;
210616902;210617191;289;
210617998;210618303;305;
210619094;210619406;312;
210620191;210620503;312;
210621289;210621589;300;
210622387;210622687;300;
210623484;210623784;300;
210624587;210624876;289;
210625686;210625975;289;
210626784;210627050;266;
210627878;210628138;260;
210628971;210629248;277;
210630063;210630342;279;
210631155;210631438;283;
210632250;210632520;270;
210633343;210633613;270;
210634436;210634706;270;
210635528;210635798;270;
210636620;210636890;270;
210637711;210637981;270;
210638802;210639072;270;
210639895;210640165;270;
210640987;210641272;285;
210642079;210642364;285;
210643171;210643456;285;
210644265;210644535;270;
210645362;210645632;270;
210646456;210646716;260;
210647550;210647851;301;
210648647;210648936;289;
210649745;210650045;300;
210650841;210651141;300;
210651938;210652256;318;
210653034;210653350;316;
210654131;210654448;317;
210655243;210655543;300;
210656347;210656647;300;
210657446;210657735;289;
210658543;210658805;262;
210659634;210659894;260;
210660726;210660986;260;
210661817;210662087;270;
210662908;210663178;270;
210664000;210664286;286;
210665092;210665377;285;
210666183;210666468;285;
210667282;210667542;260;
210668375;210668635;260;
210669468;210669728;260;
210670561;210670831;270;
210671653;210671923;270;
210672746;210673016;270;
210673839;210674109;270;
210674931;210675201;270;
210676038;210676316;278;
210677130;210677415;285;
210678293;210678553;260;
210679388;210679648;260;
210680483;210680783;300;
210681581;210681870;289;
210682678;210682967;289;
210683775;210684064;289;
210684873;210685173;300;
210685970;210686299;329;
210687067;210687379;312;
210688164;210688489;325;
210689264;210689553;289;
210690362;210690631;269;
210691457;210691717;260;
210692550;210692810;260;
210693643;210693903;260;
210694736;210695007;271;
210695829;210696089;260;
210696922;210697192;270;
210698013;210698287;274;
210699138;210699417;279;
210700231;210700492;261;
210701328;210701617;289;
210702424;210702713;289;
210703522;210703811;289;
210704620;210704920;300;
210705718;210706018;300;
210706815;210707115;300;
210707913;210708230;317;
210709010;210709333;323;
210710108;210710421;313;
210711205;210711494;289;
210712300;210712560;260;
210713393;210713653;260;
210714486;210714756;270;
210715579;210715849;270;
210716671;210716941;270;
210717764;210718034;270;
210718857;210719127;270;
210719955;210720240;285;
210721047;210721337;290;
210722138;210722421;283;
210723231;210723501;270;
210724323;210724593;270;
210725413;210725684;271;
210726504;210726774;270;
210727596;210727866;270;
210728688;210728958;270;
210729780;210730050;270;
210730877;210731137;260;
210731971;210732248;277;
210733065;210733426;361;
210734161;210734472;311;
210735315;210735604;289;
210736413;210736702;289;
210737510;210737810;300;
210738608;210738897;289;
210739706;210739995;289;
210740803;210741092;289;
210741907;210742224;317;
210743005;210743322;317;
210744102;210744418;316;
210745198;210745515;317;
210746297;210746597;300;
210747395;210747695;300;
210748492;210748792;300;
210749589;210749890;301;
210750686;210750986;300;
210751781;210752082;301;
210752878;210753167;289;
210753976;210754319;343;
210755070;210755346;276;
210756162;210756442;280;
210757256;210757516;260;
210758349;210758609;260;
210759442;210759702;260;
210760535;210760795;260;
210761628;210761888;260;
210762756;210763017;261;
210763850;210764110;260;
210764945;210765253;308;
210766043;210766354;311;
210767140;210767455;315;
210768239;210768528;289;
210769337;210769626;289;
210770434;210770723;289;
210771532;210771821;289;
210772629;210772918;289;
210773727;210774016;289;
210774824;210775092;268;
210775918;210776178;260;
210777011;210777290;279;
210778103;210778389;286;
210779195;210779480;285;
210780289;210780549;260;
210781382;210781652;270;
210782475;210782735;260;
210783602;210783862;260;
210784696;210784956;260;
210785791;210786080;289;
210786889;210787178;289;
210787986;210788310;324;
210789082;210789383;301;
210790178;210790490;312;
210791276;210791576;300;
210792373;210792673;300;
210793470;210793770;300;
210794573;210794862;289;
210795671;210795960;289;
210796768;210797035;267;
210797861;210798121;260;
210798953;210799230;277;
210800044;210800325;281;
210801135;210801421;286;
210802241;210802501;260;
210803334;210803595;261;
210804426;210804696;270;
210805519;210805789;270;
210806612;210806882;270;
210807704;210807974;270;
210808797;210809067;270;
210809889;210810159;270;
210810981;210811264;283;
210812073;210812353;280;
210813164;210813450;286;
210814257;210814527;270;
210815354;210815624;270;
210816448;210816708;260;
210817542;210817839;297;
210818641;210818930;289;
210819739;210820028;289;
210820836;210821136;300;
210821933;210822251;318;
210823028;210823347;319;
210824123;210824442;319;
210825235;210825524;289;
210826338;210826639;301;
210827436;210827725;289;
210828534;210828801;267;
210829627;210829887;260;
210830720;210830980;260;
210831812;210832082;270;
210832905;210833175;270;
210833997;210834283;286;
210835088;210835373;285;
210836180;210836466;286;
210837278;210837548;270;
210838372;210838642;270;
210839464;210839735;271;
210840556;210840826;270;
210841648;210841918;270;
210842740;210843011;271;
210843832;210844102;270;
210844925;210845195;270;
210846015;210846289;274;
210847105;210847386;281;
210848195;210848476;281;
210849287;210849574;287;
210850386;210850675;289;
210851484;210851773;289;
210852581;210852870;289;
210853678;210853967;289;
210854775;210855075;300;
210855872;210856172;300;
210856969;210857286;317;
210858071;210858383;312;
210859168;210859484;316;
210860267;210860535;268;
210861361;210861621;260;
210862454;210862714;260;
210863546;210863816;270;
210864639;210864909;270;
210865731;210866001;270;
210866823;210867093;270;
210867916;210868186;270;
210869005;210869291;286;
210870097;210870382;285;
210871189;210871474;285;
210872281;210872551;270;
210873372;210873642;270;
210874464;210874734;270;
210875556;210875826;270;
210876648;210876918;270;
210877740;210878010;270;
210878837;210879097;260;
210879931;210880191;260;
210881025;210881385;360;
210882123;210882432;309;
210883232;210883521;289;
210884331;210884620;289;
210885428;210885717;289;
210886526;210886815;289;
210887623;210887923;300;
210888721;210889021;300;
210889825;210890114;289;
210890923;210891260;337;
210892019;210892329;310;
210893116;210893433;317;
210894228;210894528;300;
210895325;210895614;289;
210896423;210896712;289;
210897521;210897810;289;
210898619;210898919;300;
210899717;210900006;289;
210900816;210901105;289;
210901914;210902182;268;
210903007;210903285;278;
210904099;210904380;281;
210905191;210905476;285;
210906286;210906556;270;
210907379;210907639;260;
210908472;210908732;260;
210909565;210909825;260;
210910663;210910923;260;
210911756;210912016;260;
210912850;210913110;260;
210913943;210914203;260;
210915102;210915384;282;
210916193;210916477;284;
210917286;210917546;260;
210918378;210918648;270;
210919470;210919740;270;
210920562;210920832;270;
210921656;210921916;260;
210922749;210923046;297;
210923848;210924137;289;
210924946;210925254;308;
210926042;210926359;317;
210927139;210927453;314;
210928238;210928538;300;
210929335;210929635;300;
210930433;210930733;300;
210931536;210931825;289;
210932634;210932923;289;
210933732;210933999;267;
210934826;210935086;260;
210935920;210936180;260;
210937012;210937290;278;
210938104;210938389;285;
210939196;210939481;285;
210940289;210940559;270;
210941381;210941651;270;
210942473;210942743;270;
210943564;210943835;271;
210944656;210944926;270;
210945749;210946019;270;
210946842;210947112;270;
210947934;210948204;270;
210949045;210949320;275;
210950136;210950417;281;
210951238;210951499;261;
210952336;210952596;260;
210953430;210953690;260;
210954524;210954821;297;
210955623;210955912;289;
210956721;210957010;289;
210957819;210958119;300;
210958916;210959233;317;
210960013;210960330;317;
210961109;210961426;317;
210962222;210962511;289;
210963320;210963609;289;
210964417;210964685;268;
210965510;210965770;260;
210966602;210966862;260;
210967693;210967953;260;
210968786;210969056;270;
210969879;210970149;270;
210970971;210971257;286;
210972063;210972348;285;
210973160;210973443;283;
210974255;210974525;270;
210975348;210975618;270;
210976440;210976710;270;
210977533;210977803;270;
210978626;210978896;270;
210979718;210979989;271;
210980810;210981080;270;
210981903;210982173;270;
210982995;210983293;298;
210984088;210984369;281;
210985180;210985494;314;
210986280;210986569;289;
210987377;210987666;289;
210988475;210988775;300;
210989572;210989872;300;
210990668;210990968;300;
210991764;210992065;301;
210992859;210993159;300;
210993962;210994357;395;
210995058;210995365;307;
210996155;210996435;280;
210997249;210997519;270;
210998342;210998612;270;
210999434;210999704;270;
211000526;211000786;260;
211001618;211001898;280;
211002711;211002981;270;
211003803;211004073;270;
211004896;211005166;270;
211005989;211006274;285;
211007081;211007366;285;
211008173;211008458;285;
211009266;211009536;270;
211010359;211010629;270;
211011451;211011721;270;
211012544;211012814;270;
211013637;211013907;270;
211014734;211014995;261;
211015827;211016087;260;
211016923;211017237;314;
211018020;211018330;310;
211019117;211019430;313;
211020231;211020520;289;
211021329;211021629;300;
211022427;211022727;300;
211023523;211023823;300;
211024619;211024919;300;
211025716;211026005;289;
211026814;211027082;268;
211027909;211028169;260;
211029001;211029279;278;
211030093;211030378;285;
211031184;211031469;285;
211032278;211032548;270;
211033370;211033641;271;
211034462;211034732;270;
211035560;211035830;270;
211036654;211036924;270;
211037746;211038016;270;
211038839;211039109;270;
211039931;211040201;270;
211041038;211041323;285;
211042130;211042415;285;
211043236;211043506;270;
211044329;211044600;271;
211045421;211045691;270;
211046514;211046774;260;
211047607;211047896;289;
211048705;211048994;289;
211049801;211050090;289;
211050898;211051198;300;
211051994;211052311;317;
211053090;211053407;317;
211054186;211054503;317;
211055284;211055585;301;
211056386;211056686;300;
211057485;211057774;289;
211058583;211058850;267;
211059677;211059937;260;
211060770;211061040;270;
211061862;211062132;270;
211062955;211063243;288;
211064047;211064328;281;
211065138;211065419;281;
211066239;211066500;261;
211067336;211067596;260;
211068429;211068699;270;
211069522;211069792;270;
211070615;211070885;270;
211071707;211071977;270;
211072799;211073069;270;
211073890;211074160;270;
211074981;211075267;286;
211076073;211076358;285;
211077165;211077450;285;
211078263;211078534;271;
211079356;211079617;261;
211080450;211080747;297;
211081549;211081838;289;
211082646;211082946;300;
211083744;211084044;300;
211084841;211085141;300;
211085939;211086256;317;
211087036;211087353;317;
211088132;211088449;317;
211089245;211089534;289;
211090343;211090612;269;
211091437;211091697;260;
211092530;211092790;260;
211093623;211093883;260;
211094769;211095029;260;
211095862;211096132;270;
211096953;211097259;306;
211098043;211098330;287;
211099133;211099425;292;
211100240;211100500;260;
211101334;211101604;270;
211102427;211102697;270;
211103520;211103790;270;
211104612;211104882;270;
211105704;211105974;270;
211106797;211107067;270;
211107890;211108160;270;
211108982;211109274;292;
211110075;211110355;280;
211111167;211111481;314;
211112266;211112555;289;
211113364;211113653;289;
211114461;211114761;300;
211115559;211115859;300;
211116656;211116956;300;
211117754;211118054;300;
211118851;211119151;300;
211119954;211120318;364;
211121054;211121369;315;
211122151;211122441;290;
211123246;211123516;270;
211124340;211124610;270;
211125433;211125703;270;
211126526;211126796;270;
211127618;211127888;270;
211128711;211128981;270;
211129804;211130074;270;
211130897;211131167;270;
211131990;211132276;286;
211133082;211133363;281;
211134174;211134458;284;
211135268;211135538;270;
211136361;211136632;271;
211137453;211137724;271;
211138545;211138815;270;
211139638;211139908;270;
211140736;211140996;260;
211141829;211142089;260;
211142924;211143306;382;
211144021;211144327;306;
211145117;211145430;313;
211146225;211146514;289;
211147323;211147623;300;
211148420;211148709;289;
211149517;211149818;301;
211150614;211150914;300;
211151717;211152006;289;
211152815;211153104;289;
211153913;211154202;289;
211155026;211155337;311;
211156123;211156437;314;
211157237;211157526;289;
211158335;211158624;289;
211159432;211159721;289;
211160529;211160818;289;
211161627;211161916;289;
211162729;211163018;289;
211163826;211164088;262;
211164919;211165179;260;
211166013;211166291;278;
211167106;211167388;282;
211168197;211168483;286;
211169291;211169551;260;
211170384;211170644;260;
211171475;211171735;260;
211172574;211172834;260;
211173668;211173928;260;
211174761;211175021;260;
211175854;211176114;260;
211176947;211177219;272;
211178039;211178314;275;
211179130;211179416;286;
211180237;211180497;260;
211181330;211181601;271;
211182422;211182692;270;
211183516;211183776;260;
211184609;211184897;288;
211185709;211185998;289;
211186806;211187095;289;
211187902;211188203;301;
211189015;211189326;311;
211190110;211190428;318;
211191223;211191523;300;
211192322;211192622;300;
211193425;211193714;289;
211194524;211194813;289;
211195622;211195889;267;
211196715;211196975;260;
211197808;211198069;261;
211198900;211199161;261;
211199992;211200296;304;
211201083;211201368;285;
211202175;211202461;286;
211203268;211203538;270;
211204361;211204631;270;
211205454;211205724;270;
211206546;211206817;271;
211207638;211207908;270;
211208731;211209001;270;
211209823;211210094;271;
211210915;211211185;270;
211212007;211212293;286;
211213097;211213384;287;
211214187;211214472;285;
211215282;211215542;260;
211216375;211216662;287;
211217473;211217762;289;
211218569;211218858;289;
211219668;211219968;300;
211220765;211221066;301;
211221862;211222162;300;
211222959;211223276;317;
211224055;211224372;317;
211225157;211225474;317;
211226256;211226545;289;
211227354;211227622;268;
211228449;211228709;260;
211229542;211229802;260;
211230634;211230904;270;
211231727;211231997;270;
211232819;211233089;270;
211233912;211234182;270;
211235004;211235295;291;
211236097;211236382;285;
211237188;211237472;284;
211238280;211238550;270;
211239372;211239642;270;
211240464;211240734;270;
211241557;211241827;270;
211242649;211242919;270;
211243741;211244011;270;
211244834;211245104;270;
211245931;211246192;261;
211247023;211247301;278;
211248116;211248430;314;
211249230;211249519;289;
211250328;211250617;289;
211251425;211251714;289;
211252522;211252811;289;
211253619;211253919;300;
211254717;211255017;300;
211255814;211256114;300;
211256911;211257200;289;
211258024;211258352;328;
211259117;211259396;279;
211260220;211260480;260;
211261314;211261584;270;
211262407;211262677;270;
211263500;211263770;270;
211264592;211264852;260;
211265685;211265945;260;
211266812;211267072;260;
211267905;211268165;260;
211269000;211269311;311;
211270098;211270404;306;
211271195;211271511;316;
211272294;211272583;289;
211273393;211273682;289;
211274551;211274840;289;
211275650;211275950;300;
211276748;211277048;300;
211277848;211278137;289;
211278946;211279283;337;
211280039;211280314;275;
211281131;211281409;278;
211282233;211282493;260;
211283327;211283587;260;
211284420;211284680;260;
211285513;211285773;260;
211286606;211286866;260;
211287734;211287995;261;
211288828;211289088;260;
211289923;211290230;307;
211291021;211291332;311;
211292118;211292432;314;
211293232;211293521;289;
211294331;211294620;289;
211295429;211295718;289;
211296527;211296816;289;
211297625;211297914;289;
211298724;211299013;289;
211299822;211300090;268;
211300916;211301177;261;
211302009;211302306;297;
211303100;211303381;281;
211304192;211304476;284;
211305285;211305555;270;
211306378;211306648;270;
211307471;211307731;260;
211308597;211308857;260;
211309692;211309952;260;
211310787;211311076;289;
211311886;211312175;289;
211312984;211313302;318;
211314080;211314398;318;
211315176;211315492;316;
211316275;211316575;300;
211317373;211317673;300;
211318470;211318770;300;
211319572;211319861;289;
211320670;211320959;289;
211321768;211322057;289;
211322860;211323120;260;
211323953;211324229;276;
211325044;211325330;286;
211326135;211326420;285;
211327240;211327500;260;
211328332;211328602;270;
211329424;211329694;270;
211330517;211330787;270;
211331610;211331880;270;
211332703;211332973;270;
211333795;211334065;270;
211334888;211335158;270;
211335980;211336266;286;
211337072;211337357;285;
211338164;211338450;286;
211339257;211339527;270;
211340355;211340625;270;
211341449;211341709;260;
211342543;211342840;297;
211343643;211343932;289;
211344741;211345030;289;
211345838;211346138;300;
211346936;211347256;320;
211348033;211348346;313;
211349129;211349441;312;
211350237;211350537;300;
211351340;211351629;289;
211352437;211352726;289;
211353534;211353794;260;
211354628;211354888;260;
211355721;211355981;260;
211356815;211357085;270;
211357908;211358178;270;
211359000;211359286;286;
211360092;211360377;285;
211361184;211361469;285;
211362282;211362552;270;
211363376;211363646;270;
211364468;211364739;271;
211365560;211365830;270;
211366653;211366923;270;
211367745;211368016;271;
211368837;211369107;270;
211369930;211370200;270;
211371037;211371316;279;
211372128;211372414;286;
211373234;211373494;260;
211374328;211374616;288;
211375426;211375715;289;
211376525;211376814;289;
211377621;211377910;289;
211378717;211379006;289;
211379815;211380115;300;
211380912;211381230;318;
211382008;211382325;317;
211383110;211383427;317;
211384225;211384514;289;
211385323;211385590;267;
211386417;211386677;260;
211387510;211387770;260;
211388603;211388873;270;
211389695;211389965;270;
211390788;211391058;270;
211391880;211392151;271;
211392972;211393264;292;
211394064;211394350;286;
211395156;211395449;293;
211396250;211396520;270;
211397343;211397613;270;
211398435;211398705;270;
211399527;211399797;270;
211400620;211400890;270;
211401711;211401981;270;
211402802;211403072;270;
211403893;211404164;271;
211404985;211405280;295;
211406077;211406390;313;
211407174;211407491;317;
211408273;211408562;289;
211409370;211409659;289;
211410468;211410768;300;
211411566;211411866;300;
211412663;211412963;300;
211413760;211414060;300;
211414863;211415163;300;
211415960;211416268;308;
211417056;211417387;331;
211418149;211418428;279;
211419243;211419503;260;
211420335;211420596;261;
211421427;211421697;270;
211422519;211422789;270;
211423611;211423881;270;
211424703;211424973;270;
211425801;211426071;270;
211426895;211427155;260;
211427989;211428359;370;
211429085;211429393;308;
211430180;211430492;312;
211431278;211431578;300;
211432375;211432664;289;
211433473;211433773;300;
211434570;211434870;300;
211435667;211435968;301;
211436765;211437065;300;
211437863;211438152;289;
211438960;211439267;307;
211440057;211440369;312;
211441153;211441468;315;
211442252;211442541;289;
211443350;211443639;289;
211444447;211444736;289;
211445545;211445834;289;
211446647;211446936;289;
211447746;211448035;289;
211448844;211449110;266;
211449937;211450197;260;
211451028;211451303;275;
211452119;211452397;278;
211453264;211453524;260;
211454357;211454617;260;
211455450;211455710;260;
211456543;211456803;260;
211457641;211457901;260;
211458734;211458994;260;
211459827;211460087;260;
211460920;211461180;260;
211462012;211462286;274;
211463103;211463380;277;
211464195;211464475;280;
211465289;211465549;260;
211466381;211466641;260;
211467474;211467744;270;
211468572;211468832;260;
211469665;211469926;261;
211470760;211471049;289;
211471859;211472148;289;
211472957;211473264;307;
211474054;211474365;311;
211475150;211475467;317;
211476247;211476547;300;
211477344;211477644;300;
211478440;211478740;300;
211479539;211479828;289;
211480636;211480904;268;
211481730;211481990;260;
211482823;211483083;260;
211483916;211484176;260;
211485008;211485293;285;
211486101;211486386;285;
211487193;211487478;285;
211488287;211488557;270;
211489384;211489644;260;
211490478;211490748;270;
211491568;211491828;260;
211492661;211492931;270;
211493753;211494023;270;
211494846;211495116;270;
211495938;211496223;285;
211497030;211497315;285;
211498122;211498407;285;
211499229;211499489;260;
211500327;211500588;261;
211501419;211501679;260;
211502513;211502810;297;
211503611;211503900;289;
211504709;211504998;289;
211505806;211506095;289;
211506903;211507203;300;
211508037;211508349;312;
211509134;211509450;316;
211510247;211510536;289;
211511350;211511639;289;
211512449;211512738;289;
211513546;211513813;267;
211514640;211514900;260;
211515733;211515993;260;
211516825;211517086;261;
211517917;211518177;260;
211519009;211519294;285;
211520101;211520386;285;
211521192;211521477;285;
211522284;211522555;271;
211523376;211523646;270;
211524466;211524736;270;
211525555;211525825;270;
211526644;211526914;270;
211527733;211528003;270;
211528824;211529094;270;
211529913;211530183;270;
211531006;211531294;288;
211532103;211532394;291;
211533196;211533481;285;
211534290;211534577;287;
211535388;211535677;289;
211536486;211536775;289;
211537583;211537883;300;
211538681;211538981;300;
211539777;211540078;301;
211540874;211541174;300;
211541971;211542298;327;
211543069;211543381;312;
211544165;211544462;297;
211545260;211545520;260;
211546353;211546614;261;
211547445;211547705;260;
211548538;211548798;260;
211549630;211549900;270;
211550722;211550992;270;
211551813;211552083;270;
211552904;211553174;270;
211553996;211554273;277;
211555088;211555372;284;
211556180;211556465;285;
211557273;211557543;270;
211558366;211558636;270;
211559458;211559728;270;
211560550;211560820;270;
211561642;211561912;270;
211562734;211563004;270;
211563831;211564091;260;
211564925;211565185;260;
211566020;211566330;310;
211567117;211567426;309;
211568226;211568526;300;
211569324;211569624;300;
211570421;211570721;300;
211571519;211571819;300;
211572616;211572916;300;
211573713;211574013;300;
211574810;211575099;289;
211575906;211576179;273;
211576997;211577276;279;
211578089;211578370;281;
211579181;211579466;285;
211580274;211580544;270;
211581365;211581635;270;
211582455;211582725;270;
211583545;211583815;270;
211584641;211584901;260;
211585732;211586002;270;
211586823;211587093;270;
211587916;211588186;270;
211589008;211589296;288;
211590099;211590384;285;
211591191;211591476;285;
211592285;211592555;270;
211593378;211593648;270;
211594470;211594740;270;
211595564;211595824;260;
211596657;211596954;297;
211597756;211598045;289;
211598854;211599143;289;
211599951;211600260;309;
211601046;211601364;318;
211602141;211602460;319;
211603238;211603538;300;
211604336;211604636;300;
211605439;211605728;289;
211606537;211606826;289;
211607634;211607901;267;
211608728;211608988;260;
211609821;211610081;260;
211610914;211611184;270;
211612006;211612310;304;
211613097;211613382;285;
211614189;211614474;285;
211615283;211615554;271;
211616376;211616646;270;
211617468;211617738;270;
211618561;211618831;270;
211619652;211619922;270;
211620744;211621014;270;
211621836;211622107;271;
211622928;211623198;270;
211624018;211624292;274;
211625110;211625391;281;
211626200;211626481;281;
211627293;211627553;260;
211628385;211628672;287;
211629484;211629773;289;
211630582;211630871;289;
211631680;211631980;300;
211632837;211633126;289;
211633935;211634242;307;
211635031;211635341;310;
211636128;211636442;314;
211637246;211637535;289;
211638345;211638634;289;
211639443;211639704;261;
211640537;211640797;260;
211641630;211641890;260;
211642723;211642993;270;
211643815;211644086;271;
211644907;211645177;270;
211645999;211646285;286;
211647090;211647382;292;
211648181;211648466;285;
211649273;211649543;270;
211650365;211650635;270;
211651456;211651726;270;
211652548;211652819;271;
211653640;211653910;270;
211654733;211655003;270;
211655825;211656095;270;
211656917;211657188;271;
211658014;211658291;277;
211659106;211659388;282;
211660198;211660514;316;
211661295;211661584;289;
211662393;211662682;289;
211663490;211663791;301;
211664587;211664887;300;
211665684;211665984;300;
211666782;211667082;300;
211667879;211668179;300;
211668974;211669283;309;
211670070;211670356;286;
211671163;211671447;284;
211672257;211672517;260;
211673349;211673619;270;
211674441;211674711;270;
211675532;211675802;270;
211676623;211676893;270;
211677716;211677986;270;
211678813;211679073;260;
211679907;211680177;270;
211680999;211681284;285;
211682091;211682370;279;
211683183;211683468;285;
211684277;211684547;270;
211685369;211685639;270;
211686462;211686732;270;
211687554;211687824;270;
211688647;211688917;270;
211689740;211690000;260;
211690833;211691122;289;
211691932;211692239;307;
211693029;211693339;310;
211694125;211694442;317;
211695238;211695527;289;
211696336;211696636;300;
211697434;211697734;300;
211698531;211698831;300;
211699627;211699927;300;
211700723;211701012;289;
211701821;211702089;268;
211702916;211703176;260;
211704009;211704285;276;
211705101;211705386;285;
211706193;211706478;285;
211707286;211707556;270;
211708379;211708649;270;
211709472;211709742;270;
211710569;211710839;270;
211711663;211711933;270;
211712756;211713026;270;
211713848;211714118;270;
211714941;211715244;303;
211716032;211716317;285;
211717124;211717409;285;
211718231;211718501;270;
211719324;211719594;270;
211720417;211720687;270;
211721509;211721779;270;
211722602;211722872;270;
211723694;211723964;270;
211724785;211725055;270;
211725877;211726147;270;
211726969;211727255;286;
211728060;211728345;285;
211729152;211729437;285;
211730246;211730516;270;
211731343;211731613;270;
211732437;211732697;260;
211733531;211733829;298;
211734630;211734919;289;
211735728;211736017;289;
211736825;211737125;300;
211737922;211738240;318;
211739018;211739335;317;
211740114;211740431;317;
211741226;211741515;289;
211742325;211742614;289;
211743423;211743684;261;
211744517;211744777;260;
211745611;211745871;260;
211746703;211746973;270;
211747800;211748070;270;
211748892;211749162;270;
211749983;211750273;290;
211751074;211751357;283;
211752170;211752494;324;
211753266;211753526;260;
211754361;211754650;289;
211755458;211755747;289;
211756554;211756843;289;
211757650;211757939;289;
211758748;211759048;300;
211759843;211760143;300;
211760938;211761298;360;
211762036;211762361;325;
211763134;211763452;318;
211764247;211764516;269;
211765342;211765602;260;
211766435;211766695;260;
211767528;211767788;260;
211768621;211768891;270;
211769714;211769984;270;
211770807;211771077;270;
211771899;211772169;270;
211772997;211773283;286;
211774089;211774374;285;
211775182;211775467;285;
211776276;211776546;270;
211777369;211777639;270;
211778462;211778732;270;
211779553;211779823;270;
211780645;211780915;270;
211781736;211782006;270;
211782829;211783099;270;
211783923;211784183;260;
211785017;211785333;316;
211786115;211786429;314;
211787229;211787518;289;
211788328;211788628;300;
211789425;211789725;300;
211790522;211790822;300;
211791620;211791920;300;
211792717;211793017;300;
211793820;211794121;301;
